nodenumber,    x-coordinate,    y-coordinate,    z-coordinate,        pressure,      z-velocity,      y-velocity,      x-velocity,cell-wall-distance,boundary-normal-dist
     10958, 7.063987046E-01, 2.000000002E-01, 5.009326682E+00,-4.640781814E-01, 6.903803978E-03, 2.141767154E-04, 5.002234472E+01, 4.584666738E+00, 2.000000028E-01
     10959, 2.630799496E+00, 2.000000092E-01, 5.012396227E+00,-2.995819450E-01,-1.964643319E-03,-5.790177656E-05, 5.001947972E+01, 5.012396198E+00, 2.000000086E-01
     10960, 2.446664880E+00, 1.999999947E-01, 5.014020910E+00,-3.287782932E-01,-1.451910143E-03,-6.192274004E-05, 5.001995653E+01, 5.002434293E+00, 2.000000019E-01
     10961,-7.910485453E-01, 1.999999959E-01, 5.015316747E+00,-9.727421698E-02, 1.456676672E-02, 4.495656556E-04, 5.001608956E+01, 4.651844832E+00, 1.999999993E-01
     10962,-5.000000237E+00, 1.999999968E-01, 5.015367352E+00, 8.317365412E-01, 0.000000000E+00, 0.000000000E+00, 5.000000000E+01, 5.016991116E+00, 0.000000000E+00
     10963, 2.470420415E+00, 2.000000032E-01, 5.015483241E+00,-3.250151091E-01,-1.521110839E-03,-6.337262056E-05, 5.001987834E+01, 5.008801192E+00, 2.000000088E-01
     10964, 4.270896234E+00, 2.000000105E-01, 5.015976389E+00,-7.808664152E-02,-3.669722817E-03,-9.955196810E-05, 5.001566665E+01, 5.015976396E+00, 2.000000062E-01
     10965,-2.629804059E+00, 1.999999930E-01, 5.016256969E+00, 5.452361701E-01, 1.238020762E-02, 3.981920893E-04, 5.000500948E+01, 5.016256966E+00, 1.999999998E-01
     10966,-4.634852466E-01, 1.999999912E-01, 5.017328722E+00,-2.124450438E-01, 1.343861758E-02, 3.767504366E-04, 5.001807008E+01, 4.604718773E+00, 1.999999979E-01
     10967,-1.554133052E+00, 1.999999976E-01, 5.017971367E+00, 1.923403702E-01, 1.518094921E-02, 5.423256861E-04, 5.001108346E+01, 4.849853809E+00, 1.999999999E-01
     10968,-4.513753630E+00, 2.000000040E-01, 5.018375245E+00, 8.220778860E-01, 2.871296039E-03, 1.199482746E-04, 5.000019503E+01, 5.018375235E+00, 2.000000077E-01
     10969, 3.556684750E+00, 2.000000152E-01, 5.019557056E+00,-1.632683928E-01,-3.319849834E-03,-9.653443416E-05, 5.001708975E+01, 5.019557069E+00, 2.000000088E-01
     10970,-1.611328655E+00, 2.000000020E-01, 5.021535713E+00, 2.132503859E-01, 1.509398324E-02, 5.280371471E-04, 5.001070543E+01, 4.872483101E+00, 1.999999998E-01
     10971, 4.839896591E+00, 2.000000028E-01, 5.021661793E+00,-1.858099841E-02,-3.741022184E-03,-1.043414785E-04, 5.001460599E+01, 5.021661829E+00, 1.538971676E-01
     10972, 3.700880651E+00, 2.000000115E-01, 5.022755264E+00,-1.458187071E-01,-3.408719015E-03,-1.044820421E-04, 5.001676577E+01, 5.022755304E+00, 2.000000080E-01
     10973, 7.571338008E-01, 1.999999983E-01, 5.023217144E+00,-4.616210643E-01, 6.554483318E-03, 1.879561016E-04, 5.002222854E+01, 4.604083149E+00, 2.000000038E-01
     10974,-4.516606062E-01, 1.999999912E-01, 5.023628952E+00,-2.149507693E-01, 1.333254676E-02, 3.767504366E-04, 5.001807300E+01, 4.609804458E+00, 1.999999979E-01
     10975, 2.140802140E+00, 1.999999959E-01, 5.025286134E+00,-3.700253823E-01,-5.022849806E-04,-5.313431728E-06, 5.002059531E+01, 4.915694797E+00, 2.000000021E-01
     10976, 3.756099729E+00, 2.000000011E-01, 5.027863068E+00,-1.391510522E-01,-3.429699465E-03,-1.071751387E-04, 5.001661481E+01, 5.027863099E+00, 1.999999994E-01
     10977, 1.051551858E+00, 2.000000101E-01, 5.029431092E+00,-4.657297278E-01, 4.740096755E-03, 1.306178431E-04, 5.002220855E+01, 4.651535714E+00, 2.000000079E-01
     10978,-4.633383967E-01, 1.999999912E-01, 5.030909096E+00,-2.094775938E-01, 1.334173153E-02, 3.767504366E-04, 5.001794214E+01, 4.618266134E+00, 1.999999979E-01
     10979,-1.944950176E+00, 2.000000011E-01, 5.032008914E+00, 3.344986126E-01, 1.451780725E-02, 4.462336685E-04, 5.000858059E+01, 5.000682551E+00, 2.000000028E-01
     10980,-1.580450685E+00, 2.000000026E-01, 5.033538539E+00, 2.012933697E-01, 1.503272259E-02, 5.310566282E-04, 5.001084980E+01, 4.872942175E+00, 2.000000043E-01
     10981, 3.511632808E+00, 1.999999975E-01, 5.034057282E+00,-1.678540689E-01,-3.251005422E-03,-9.318891074E-05, 5.001709939E+01, 5.034057293E+00, 1.999999969E-01
     10982,-4.473699215E+00, 1.999999981E-01, 5.034649617E+00, 8.140242224E-01, 3.082523286E-03, 1.365970172E-04, 5.000023887E+01, 5.034649604E+00, 1.999999996E-01
     10983,-1.371157662E+00, 2.000000039E-01, 5.035504589E+00, 1.226950375E-01, 1.502272685E-02, 5.469240557E-04, 5.001211418E+01, 4.810021000E+00, 2.000000074E-01
     10984,-2.120138842E+00, 2.000000085E-01, 5.035671536E+00, 3.916366623E-01, 1.405250359E-02, 4.552181610E-04, 5.000759568E+01, 5.028975563E+00, 2.000000078E-01
     10985,-3.007341688E+00, 2.000000144E-01, 5.036078727E+00, 6.297957610E-01, 1.064744444E-02, 3.337393503E-04, 5.000347404E+01, 5.036078753E+00, 2.000000122E-01
     10986,-1.255914621E-01, 2.000000068E-01, 5.036408693E+00,-3.137927478E-01, 1.168713917E-02, 3.425214253E-04, 5.001959361E+01, 4.593130151E+00, 2.000000059E-01
     10987,-4.203378564E-01, 1.999999929E-01, 5.038770517E+00,-2.212320061E-01, 1.310339020E-02, 3.699865306E-04, 5.001810731E+01, 4.621461520E+00, 1.999999999E-01
     10988, 1.776850439E+00, 1.999999941E-01, 5.039613474E+00,-4.193985882E-01, 9.278825906E-04, 1.250788341E-05, 5.002127202E+01, 4.817450631E+00, 2.000000009E-01
     10989, 4.219757307E+00, 2.000000037E-01, 5.043194735E+00,-8.278011351E-02,-3.597091130E-03,-9.497091908E-05, 5.001560495E+01, 5.043194744E+00, 2.000000010E-01
     10990,-2.704215348E-01, 1.999999969E-01, 5.043406321E+00,-2.690964418E-01, 1.240813879E-02, 3.666298279E-04, 5.001887379E+01, 4.610862817E+00, 1.999999970E-01
     10991, 5.740845731E-01, 2.000000090E-01, 5.043837864E+00,-4.353586773E-01, 7.618561408E-03, 2.178519012E-04, 5.002172095E+01, 4.607373321E+00, 2.000000042E-01
     10992,-9.372026034E-01, 2.000000091E-01, 5.043857617E+00,-3.846019985E-02, 1.462270355E-02, 4.751015639E-04, 5.001487785E+01, 4.708561927E+00, 2.000000018E-01
     10993, 2.449733534E+00, 1.999999993E-01, 5.043966572E+00,-3.231351993E-01,-1.395162650E-03,-5.940654888E-05, 5.001970707E+01, 5.031803956E+00, 2.000000070E-01
     10994, 4.638212340E+00, 2.000000048E-01, 5.044226534E+00,-4.007632657E-02,-3.663605473E-03,-1.073148898E-04, 5.001483820E+01, 5.044226524E+00, 2.000000066E-01
     10995,-2.454148632E+00, 2.000000041E-01, 5.044405589E+00, 4.919665912E-01, 1.289455436E-02, 4.448933057E-04, 5.000578636E+01, 5.044405610E+00, 2.000000027E-01
     10996,-3.584368186E+00, 2.000000104E-01, 5.045966629E+00, 7.284124321E-01, 7.805147941E-03, 2.594620116E-04, 5.000171987E+01, 5.045966659E+00, 2.000000046E-01
     10997, 1.749037261E+00, 2.000000012E-01, 5.045983290E+00,-4.197794787E-01, 1.051551850E-03, 1.612347507E-05, 5.002126806E+01, 4.816478682E+00, 2.000000079E-01
     10998, 2.828294706E+00, 2.000000035E-01, 5.046562723E+00,-2.655547397E-01,-2.283245098E-03,-6.131586439E-05, 5.001870264E+01, 5.046562742E+00, 2.000000112E-01
     10999,-4.337230344E+00, 1.999999992E-01, 5.048198267E+00, 8.011523881E-01, 3.782569760E-03, 1.353449515E-04, 5.000038449E+01, 5.048198291E+00, 1.999999942E-01
     11000,-1.328758312E+00, 1.999999976E-01, 5.049138701E+00, 1.071607466E-01, 1.489354950E-02, 5.210148971E-04, 5.001231526E+01, 4.810636129E+00, 2.000000003E-01
     11001,-4.942980801E-01, 1.999999935E-01, 5.050576073E+00,-1.958878289E-01, 1.330284304E-02, 3.724205559E-04, 5.001760485E+01, 4.641695223E+00, 2.000000000E-01
     11002, 2.975876195E+00, 2.000000028E-01, 5.052304548E+00,-2.421748051E-01,-2.536190916E-03,-9.136467973E-05, 5.001832517E+01, 5.052304577E+00, 1.999999992E-01
     11003, 8.273188350E-02, 1.999999955E-01, 5.053241159E+00,-3.569623126E-01, 1.049652388E-02, 2.620742976E-04, 5.002025299E+01, 4.601696229E+00, 1.999999980E-01
     11004,-2.162873900E+00, 2.000000124E-01, 5.056110929E+00, 4.016498814E-01, 1.379659962E-02, 4.476391455E-04, 5.000729852E+01, 5.055738445E+00, 2.000000074E-01
     11005,-3.416655598E+00, 1.999999963E-01, 5.057484865E+00, 6.998715201E-01, 8.583665915E-03, 2.927032937E-04, 5.000214082E+01, 5.057484894E+00, 1.999999985E-01
     11006,-2.395100458E+00, 1.999999988E-01, 5.057677084E+00, 4.707499187E-01, 1.300535835E-02, 4.488575159E-04, 5.000607002E+01, 5.057677089E+00, 2.000000032E-01
     11007,-3.521476818E+00, 2.000000049E-01, 5.057843832E+00, 7.167074458E-01, 8.054783927E-03, 2.656027924E-04, 5.000185879E+01, 5.057843861E+00, 1.999999999E-01
     11008,-2.822059550E+00, 1.999999976E-01, 5.059358742E+00, 5.826928002E-01, 1.133868572E-02, 3.621697682E-04, 5.000414167E+01, 5.059358721E+00, 1.999999992E-01
     11009, 1.096778629E+00, 1.999999985E-01, 5.059660942E+00,-4.564344262E-01, 4.480838783E-03, 1.201354923E-04, 5.002188572E+01, 4.689016059E+00, 2.000000008E-01
     11010, 2.541509957E+00, 2.000000025E-01, 5.060740523E+00,-3.072790871E-01,-1.586010129E-03,-5.959026661E-05, 5.001936704E+01, 5.056919028E+00, 2.000000063E-01
     11011,-4.261412305E+00, 1.999999974E-01, 5.061620018E+00, 7.926490957E-01, 4.156628536E-03, 1.532410830E-04, 5.000046938E+01, 5.061620028E+00, 1.999999978E-01
     11012, 3.020721327E+00, 2.000000016E-01, 5.061731729E+00,-2.348695309E-01,-2.578546877E-03,-9.470541281E-05, 5.001813666E+01, 5.061731746E+00, 1.999999976E-01
     11013,-2.943672271E+00, 2.000000054E-01, 5.065809488E+00, 6.089059617E-01, 1.076590107E-02, 3.380671753E-04, 5.000367234E+01, 5.065809521E+00, 2.000000030E-01
     11014,-3.356490859E+00, 2.000000109E-01, 5.065928220E+00, 6.878283157E-01, 8.858319942E-03, 3.041712301E-04, 5.000229827E+01, 5.065928240E+00, 2.000000085E-01
     11015, 2.573914856E-01, 2.000000082E-01, 5.066286949E+00,-3.848301205E-01, 9.472818649E-03, 2.457060450E-04, 5.002070953E+01, 4.614391907E+00, 2.000000077E-01
     11016, 1.952759775E+00, 2.000000130E-01, 5.068404551E+00,-3.869877900E-01, 2.751351785E-04,-9.913966561E-06, 5.002064510E+01, 4.895811552E+00, 2.000000055E-01
     11017, 1.839245595E-01, 2.000000023E-01, 5.068528799E+00,-3.711331913E-01, 9.899712399E-03, 2.624898428E-04, 5.002043876E+01, 4.616485376E+00, 2.000000026E-01
     11018, 1.288424185E+00, 2.000000049E-01, 5.069407811E+00,-4.468175443E-01, 3.408297139E-03, 8.182545484E-05, 5.002167149E+01, 4.734390918E+00, 2.000000039E-01
     11019,-4.574960204E-01, 1.999999908E-01, 5.069978384E+00,-2.030417147E-01, 1.304735019E-02, 3.712801514E-04, 5.001762577E+01, 4.656233910E+00, 1.999999975E-01
     11020,-7.884295598E-01, 2.000000012E-01, 5.071221390E+00,-9.087452615E-02, 1.410119889E-02, 4.476654966E-04, 5.001565959E+01, 4.706328878E+00, 1.999999994E-01
     11021,-4.509344358E+00, 1.999999973E-01, 5.072129963E+00, 8.041912391E-01, 2.824741649E-03, 1.220069393E-04, 5.000020168E+01, 5.072129956E+00, 1.999999996E-01
     11022, 5.280243133E-01, 2.000000027E-01, 5.072222146E+00,-4.190527691E-01, 7.838011574E-03, 2.263242939E-04, 5.002130487E+01, 4.632104623E+00, 1.999999991E-01
     11023, 4.580599822E+00, 2.000000024E-01, 5.073944989E+00,-4.563236507E-02,-3.593013817E-03,-9.846626188E-05, 5.001478443E+01, 5.073944979E+00, 2.000000038E-01
     11024, 7.261100269E-01, 1.999999995E-01, 5.074850933E+00,-4.418892461E-01, 6.620958238E-03, 1.991931887E-04, 5.002160649E+01, 4.651926427E+00, 2.000000049E-01
     11025, 4.021333758E+00, 2.000000099E-01, 5.075411796E+00,-1.047386833E-01,-3.447774827E-03,-1.008677548E-04, 5.001581839E+01, 5.075411813E+00, 2.000000023E-01
     11026, 1.946360722E+00, 2.000000116E-01, 5.075431163E+00,-3.862293491E-01, 3.170398242E-04,-9.489163354E-06, 5.002059533E+01, 4.900642277E+00, 2.000000039E-01
     11027, 1.958012539E+00, 2.000000085E-01, 5.075680506E+00,-3.844311346E-01, 2.711524000E-04,-9.553284632E-06, 5.002056509E+01, 4.904424954E+00, 2.000000007E-01
     11028, 2.304576090E+00, 2.000000022E-01, 5.075882644E+00,-3.374734302E-01,-8.918825590E-04,-3.478597107E-05, 5.001983693E+01, 5.021096383E+00, 2.000000025E-01
     11029, 2.688570742E+00, 2.000000009E-01, 5.076415482E+00,-2.819525756E-01,-1.906967035E-03,-5.475949213E-05, 5.001886327E+01, 5.076415460E+00, 2.000000026E-01
     11030, 1.954092223E+00, 2.000000065E-01, 5.076605352E+00,-3.847605841E-01, 2.876343028E-04,-9.555953090E-06, 5.002056537E+01, 4.904046666E+00, 1.999999983E-01
     11031,-4.055530422E+00, 2.000000028E-01, 5.076861631E+00, 7.717197664E-01, 5.232452278E-03, 2.117524063E-04, 5.000075115E+01, 5.076861605E+00, 2.000000107E-01
     11032, 1.952833718E+00, 2.000000065E-01, 5.077332269E+00,-3.848135266E-01, 2.943399394E-04,-9.555953090E-06, 5.002056279E+01, 4.904317643E+00, 1.999999983E-01
     11033, 1.954089388E+00, 2.000000065E-01, 5.078056671E+00,-3.844600685E-01, 2.909269822E-04,-9.555953090E-06, 5.002055346E+01, 4.905399943E+00, 1.999999983E-01
     11034, 1.952831274E+00, 2.000000065E-01, 5.078783956E+00,-3.844527588E-01, 2.966153505E-04,-9.555953090E-06, 5.002054971E+01, 4.905729756E+00, 1.999999983E-01
     11035, 1.957392736E+00, 2.000000076E-01, 5.081258056E+00,-3.834383988E-01, 2.854873829E-04,-9.792701475E-06, 5.002051946E+01, 4.909479635E+00, 1.999999996E-01
     11036, 1.947228121E+00, 2.000000035E-01, 5.081640081E+00,-3.845103487E-01, 3.253615752E-04,-1.048079152E-05, 5.002053333E+01, 4.906860253E+00, 1.999999954E-01
     11037,-2.496517611E+00, 1.999999955E-01, 5.083917075E+00, 4.942100419E-01, 1.245470876E-02, 4.084213187E-04, 5.000551812E+01, 5.083917081E+00, 2.000000012E-01
     11038, 1.952152816E+00, 2.000000079E-01, 5.084550730E+00,-3.832456078E-01, 3.092636927E-04,-9.179104201E-06, 5.002049862E+01, 4.911025090E+00, 1.999999999E-01
     11039, 5.000000237E+00, 2.000000084E-01, 5.084553219E+00, 0.000000000E+00,-3.612036367E-03,-1.040719489E-04, 5.001403652E+01, 5.081074861E+00, 0.000000000E+00
     11040,-4.568644111E+00, 1.999999963E-01, 5.086143441E+00, 8.018468375E-01, 2.505147323E-03, 1.023459949E-04, 5.000016655E+01, 5.086143431E+00, 1.838755693E-01
     11041, 1.240445517E+00, 2.000000035E-01, 5.086477537E+00,-4.439723188E-01, 3.685425642E-03, 9.019838816E-05, 5.002152052E+01, 4.741657848E+00, 2.000000009E-01
     11042, 4.647435189E+00, 1.999999944E-01, 5.086553688E+00,-3.868229548E-02,-3.577136282E-03,-9.696657942E-05, 5.001460113E+01, 5.086553689E+00, 1.728777266E-01
     11043, 4.606892475E+00, 1.999999940E-01, 5.086735981E+00,-4.292495073E-02,-3.567893732E-03,-9.538382680E-05, 5.001465994E+01, 5.086735975E+00, 1.938184479E-01
     11044, 1.452167929E+00, 2.000000064E-01, 5.090973786E+00,-4.309023751E-01, 2.510180509E-03, 7.277033231E-05, 5.002128710E+01, 4.789427159E+00, 2.000000039E-01
     11045,-9.798750127E-01, 2.000000082E-01, 5.092160164E+00,-1.737486333E-02, 1.426710804E-02, 4.496000681E-04, 5.001424582E+01, 4.764982448E+00, 2.000000035E-01
     11046,-4.795986276E+00, 2.000000056E-01, 5.092837055E+00, 8.062370841E-01, 1.239558553E-03, 5.947728069E-05, 5.000003825E+01, 5.092837036E+00, 1.547689512E-01
     11047, 4.778059673E+00, 2.000000032E-01, 5.092920490E+00,-2.537642428E-02,-3.585190312E-03,-1.007968988E-04, 5.001437508E+01, 5.092920466E+00, 2.000000043E-01
     11048,-9.275444755E-01, 2.000000024E-01, 5.093474219E+00,-3.582869295E-02, 1.416473212E-02, 4.404322005E-04, 5.001455199E+01, 4.755191896E+00, 1.999999980E-01
     11049, 2.622225180E+00, 1.999999982E-01, 5.096359184E+00,-2.892659739E-01,-1.708251820E-03,-4.704872885E-05, 5.001890110E+01, 5.096101117E+00, 1.999999972E-01
     11050, 2.969587210E+00, 2.000000066E-01, 5.096517508E+00,-2.387938167E-01,-2.407716813E-03,-8.177997619E-05, 5.001802799E+01, 5.096517531E+00, 2.000000069E-01
     11051, 2.262373862E+00, 2.000000046E-01, 5.097742586E+00,-3.390504852E-01,-7.067596623E-04,-2.562474875E-05, 5.001975194E+01, 5.026477993E+00, 2.000000063E-01
     11052, 1.594286228E+00, 2.000000075E-01, 5.098101531E+00,-4.203113222E-01, 1.860701787E-03, 5.102552440E-05, 5.002109589E+01, 4.827744642E+00, 2.000000039E-01
     11053, 8.698396623E-01, 2.000000043E-01, 5.098621153E+00,-4.392625470E-01, 5.765589122E-03, 1.497019684E-04, 5.002142047E+01, 4.692623194E+00, 1.999999994E-01
     11054, 4.967231155E+00, 2.000000089E-01, 5.101943613E+00,-3.703345299E-03,-3.577994979E-03,-9.844156293E-05, 5.001399762E+01, 5.099354334E+00, 3.276900666E-02
     11055,-3.170625921E-01, 2.000000008E-01, 5.102018918E+00,-2.400153548E-01, 1.218906023E-02, 3.641999225E-04, 5.001805756E+01, 4.673593969E+00, 2.000000033E-01
     11056,-6.294272982E-01, 1.999999931E-01, 5.102220929E+00,-1.420995402E-01, 1.339433798E-02, 3.824856856E-04, 5.001638338E+01, 4.710889917E+00, 2.000000003E-01
     11057, 3.972870254E+00, 2.000000125E-01, 5.102612361E+00,-1.099894029E-01,-3.362649858E-03,-9.202367540E-05, 5.001575570E+01, 5.102612373E+00, 2.000000065E-01
     11058,-2.744012611E+00, 2.000000057E-01, 5.104244153E+00, 5.529805305E-01, 1.138380890E-02, 3.786707049E-04, 5.000439943E+01, 5.104244142E+00, 2.000000089E-01
     11059, 1.371616240E-01, 2.000000024E-01, 5.106023023E+00,-3.492879840E-01, 9.919911929E-03, 2.460970221E-04, 5.001982752E+01, 4.654266923E+00, 2.000000028E-01
     11060, 5.892582726E-01, 2.000000092E-01, 5.106489157E+00,-4.137040998E-01, 7.370351231E-03, 2.038230713E-04, 5.002100760E+01, 4.671356563E+00, 2.000000067E-01
     11061,-4.833454331E+00, 1.999999975E-01, 5.107019083E+00, 8.019832058E-01, 9.976652314E-04, 4.824127513E-05, 5.000002985E+01, 5.107358085E+00, 1.201401918E-01
     11062, 2.641330260E+00, 1.999999982E-01, 5.107401230E+00,-2.850314794E-01,-1.713057269E-03,-4.704872885E-05, 5.001876324E+01, 5.107086594E+00, 1.999999972E-01
     11063, 5.225437167E-01, 1.999999986E-01, 5.112302721E+00,-4.046208876E-01, 7.730017767E-03, 2.175623989E-04, 5.002084028E+01, 4.671884190E+00, 1.999999973E-01
     11064, 5.000000237E+00, 2.000000089E-01, 5.115505825E+00, 0.000000000E+00,-3.551083123E-03,-9.707058574E-05, 5.001387565E+01, 5.112799094E+00, 0.000000000E+00
     11065,-2.518371671E-01, 2.000000016E-01, 5.118112197E+00,-2.538411825E-01, 1.182513355E-02, 3.536546016E-04, 5.001821677E+01, 4.683951206E+00, 2.000000065E-01
     11066, 2.622191240E+00, 1.999999982E-01, 5.118456356E+00,-2.860691499E-01,-1.646723441E-03,-4.704872885E-05, 5.001873401E+01, 5.118950357E+00, 1.999999972E-01
     11067, 4.610487309E+00, 2.000000009E-01, 5.120228816E+00,-4.210528978E-02,-3.502853952E-03,-9.177931070E-05, 5.001448821E+01, 5.120228806E+00, 2.000000048E-01
     11068,-4.130444008E+00, 2.000000024E-01, 5.120909707E+00, 7.644282788E-01, 4.716454821E-03, 1.813552326E-04, 5.000064059E+01, 5.120909679E+00, 2.000000103E-01
     11069, 4.070619605E+00, 2.000000055E-01, 5.122891716E+00,-9.827105635E-02,-3.356989218E-03,-9.032579944E-05, 5.001545468E+01, 5.122891735E+00, 2.000000027E-01
     11070, 2.341357468E-01, 2.000000024E-01, 5.123732303E+00,-3.618179965E-01, 9.330433821E-03, 2.453830516E-04, 5.001996948E+01, 4.671502401E+00, 2.000000007E-01
     11071,-2.436113580E+00, 1.999999972E-01, 5.125635199E+00, 4.698610225E-01, 1.241615633E-02, 4.110104450E-04, 5.000570882E+01, 5.125635198E+00, 2.000000000E-01
     11072, 2.324963404E+00, 2.000000007E-01, 5.125841599E+00,-3.259653180E-01,-8.427570850E-04,-3.284485066E-05, 5.001937740E+01, 5.074415682E+00, 2.000000028E-01
     11073,-2.948624663E-02, 2.000000016E-01, 5.126084398E+00,-3.088861579E-01, 1.069234983E-02, 2.830215774E-04, 5.001912648E+01, 4.678533941E+00, 2.000000055E-01
     11074, 3.372801601E+00, 2.000000022E-01, 5.126576092E+00,-1.815623251E-01,-2.850303126E-03,-8.682124497E-05, 5.001687212E+01, 5.126576070E+00, 2.000000000E-01
     11075,-4.777609841E+00, 2.000000001E-01, 5.126864328E+00, 7.954511469E-01, 1.324925506E-03, 6.735042508E-05, 5.000005048E+01, 5.126864313E+00, 1.788682317E-01
     11076,-3.200634368E+00, 2.000000082E-01, 5.127098920E+00, 6.450548948E-01, 9.281681647E-03, 3.129544902E-04, 5.000271727E+01, 5.127098887E+00, 2.000000089E-01
     11077, 9.014451540E-01, 2.000000078E-01, 5.128693939E+00,-4.298777430E-01, 5.534713382E-03, 1.445889818E-04, 5.002109950E+01, 4.726813006E+00, 2.000000003E-01
     11078, 3.540126534E+00, 2.000000111E-01, 5.132025344E+00,-1.595693221E-01,-3.024411210E-03,-8.453846523E-05, 5.001647371E+01, 5.132025362E+00, 2.000000107E-01
     11079, 6.597969999E-02, 2.000000063E-01, 5.132627999E+00,-3.291062808E-01, 1.016571156E-02, 2.656191971E-04, 5.001935478E+01, 4.681269489E+00, 1.999999997E-01
     11080, 4.023180598E+00, 2.000000035E-01, 5.134627150E+00,-1.030269297E-01,-3.317309740E-03,-8.888150376E-05, 5.001548113E+01, 5.134627178E+00, 1.999999958E-01
     11081,-1.815683002E+00, 2.000000115E-01, 5.135349890E+00, 2.775239565E-01, 1.392479364E-02, 4.496362282E-04, 5.000900143E+01, 5.050285025E+00, 2.000000047E-01
     11082,-2.822727993E+00, 2.000000040E-01, 5.136548957E+00, 5.637125466E-01, 1.090127823E-02, 3.502588186E-04, 5.000404431E+01, 5.136548949E+00, 2.000000008E-01
     11083,-3.405266335E+00, 2.000000049E-01, 5.136591073E+00, 6.751049054E-01, 8.321983028E-03, 2.729491623E-04, 5.000213371E+01, 5.136591095E+00, 2.000000012E-01
     11084, 3.627055951E+00, 2.000000096E-01, 5.136901782E+00,-1.489006534E-01,-3.070533443E-03,-8.904012544E-05, 5.001626132E+01, 5.136901817E+00, 2.000000111E-01
     11085, 8.403774452E-01, 2.000000050E-01, 5.137603099E+00,-4.241187907E-01, 5.849643085E-03, 1.602752449E-04, 5.002094698E+01, 4.728029675E+00, 2.000000004E-01
     11086,-8.766351138E-01, 2.000000084E-01, 5.138523976E+00,-4.895009364E-02, 1.370291838E-02, 4.411560807E-04, 5.001453085E+01, 4.789635091E+00, 2.000000001E-01
     11087,-1.684174688E+00, 2.000000122E-01, 5.139541669E+00, 2.329736063E-01, 1.403306405E-02, 4.617172573E-04, 5.000972475E+01, 5.008167371E+00, 2.000000023E-01
     11088, 2.594511552E+00, 2.000000056E-01, 5.144842496E+00,-2.863472630E-01,-1.519247138E-03,-4.710399027E-05, 5.001858868E+01, 5.142126785E+00, 2.000000047E-01
     11089, 4.562742131E+00, 2.000000047E-01, 5.146457560E+00,-4.635651340E-02,-3.435825096E-03,-9.445297676E-05, 5.001443201E+01, 5.146457548E+00, 2.000000038E-01
     11090, 4.413276001E+00, 2.000000013E-01, 5.146812925E+00,-6.070614283E-02,-3.412380069E-03,-9.076919724E-05, 5.001471714E+01, 5.146812910E+00, 1.999999984E-01
     11091, 1.244824028E+00, 2.000000064E-01, 5.147588996E+00,-4.247965817E-01, 3.625020295E-03, 8.958591556E-05, 5.002088624E+01, 4.802519810E+00, 2.000000051E-01
     11092,-3.891503285E+00, 2.000000068E-01, 5.150586884E+00, 7.344537173E-01, 5.896596638E-03, 2.238347530E-04, 5.000102513E+01, 5.150586896E+00, 2.000000044E-01
     11093,-3.890224973E+00, 2.000000157E-01, 5.150999054E+00, 7.341921637E-01, 5.902082534E-03, 2.243120994E-04, 5.000102742E+01, 5.150999067E+00, 2.000000131E-01
     11094,-3.888994289E+00, 2.000000118E-01, 5.151905560E+00, 7.337760618E-01, 5.905259626E-03, 2.242782857E-04, 5.000102990E+01, 5.151905573E+00, 2.000000092E-01
     11095,-3.890923415E+00, 2.000000065E-01, 5.151972562E+00, 7.339735724E-01, 5.895371201E-03, 2.238683231E-04, 5.000102499E+01, 5.151972575E+00, 2.000000040E-01
     11096,-3.892555732E+00, 2.000000158E-01, 5.152966431E+00, 7.338387524E-01, 5.885110623E-03, 2.232794252E-04, 5.000102452E+01, 5.152966444E+00, 2.000000132E-01
     11097,-3.890051599E+00, 2.000000118E-01, 5.153509281E+00, 7.334587990E-01, 5.895319436E-03, 2.235837246E-04, 5.000102752E+01, 5.153509294E+00, 2.000000093E-01
     11098,-3.018432207E+00, 1.999999984E-01, 5.153922994E+00, 6.025252676E-01, 9.967817047E-03, 3.054435927E-04, 5.000329527E+01, 5.153922994E+00, 2.000000028E-01
     11099,-3.340547126E+00, 2.000000026E-01, 5.154134368E+00, 6.608057586E-01, 8.534427027E-03, 2.816451854E-04, 5.000229631E+01, 5.154134388E+00, 2.000000060E-01
     11100, 3.440305960E-01, 2.000000019E-01, 5.154175728E+00,-3.693558712E-01, 8.650606332E-03, 2.124536034E-04, 5.001996706E+01, 4.704424775E+00, 2.000000003E-01
     11101,-1.858320127E+00, 1.999999999E-01, 5.154484071E+00, 2.904913315E-01, 1.370320877E-02, 4.341799987E-04, 5.000868600E+01, 5.083268838E+00, 1.999999987E-01
     11102, 3.151250297E+00, 2.000000112E-01, 5.155716316E+00,-2.092693035E-01,-2.510222787E-03,-9.038206625E-05, 5.001722248E+01, 5.155716325E+00, 2.000000069E-01
     11103,-1.648005883E+00, 2.000000085E-01, 5.155736923E+00, 2.188439432E-01, 1.394371037E-02, 4.643900025E-04, 5.000988360E+01, 5.010701426E+00, 2.000000031E-01
     11104, 1.574482626E+00, 2.000000066E-01, 5.155904365E+00,-4.038602142E-01, 2.021093035E-03, 5.861147045E-05, 5.002052588E+01, 4.879159256E+00, 1.999999980E-01
     11105,-3.608496514E+00, 2.000000109E-01, 5.156001414E+00, 6.989272058E-01, 7.256391935E-03, 2.522710647E-04, 5.000160024E+01, 5.156001395E+00, 2.000000065E-01
